# ==============================================================================
# rs_12_catalog_index.txt -- MACHINE-USABLE SPRITE-SEQUENCE INDEX FOR PACK/AFFIX
# Generated 2026-08-03 from:
#   docs/rs_MASTER_FX_CATALOG.txt        (header/summary only -- its per-section
#                                         entries are all "(pending inventory
#                                         pass)"; the data lives in the reports)
#   docs/fx_inventory_staging/inventory_fire.txt
#   docs/fx_inventory_staging/inventory_smoke.txt
#   docs/fx_inventory_staging/inventory_explosions.txt
#   docs/fx_inventory_staging/inventory_gore.txt
#   docs/fx_inventory_staging/inventory_misc.txt
#   docs/EFFECT_CATALOG.md               (in-repo RS?? descriptions; viewing
#                                         provenance unknown -- see markers)
#   sprites/combatfx/ directory listing  (ground truth for IN-REPO status,
#                                         frame counts, file naming)
#
# LINE FORMAT (one line per sequence, fields separated by " | "):
#   SEQNAME | frames | STATUS | axes | flavor words | one-phrase visual
#
#   SEQNAME  4-char sprite name. Where the same name exists in more than one
#            source folder, the name is prefixed "FOLDER/" to disambiguate
#            (e.g. SMOKE/SMOK-56). IN-REPO names (RS??/ICEY) are unprefixed.
#   frames   frame count from the source that actually counted files.
#            "(8-way rot)" = rotation set, not an animation.
#            "(colour set)" = each frame is a different tint, not a timeline.
#   STATUS   IN-REPO      = in sprites/combatfx/ right now
#            AVAILABLE    = in ART SOURCE only, not yet imported
#            AVAILABLE-DUP(x) = in ART SOURCE but duplicates in-repo sequence x
#                           (exact or visually-indistinguishable; do not import)
#   axes     PACK ingredient axes this sequence can fill, comma list from:
#              Projectile   (Bullet in-flight visual / ProjectileClass)
#              Casing       (CasingClass; also covers ejected debris)
#              Muzzleflash  (BigMuzzle)
#              BarrelSmoke  (MuzzleSmoke)
#              Puff         (ImpactPuff)
#              ImpactFX     (ImpactSparks)
#              Trail        (FancyVisual / in-flight trail)
#              ExplosionVisual (Heavy-mode slot, per rs_05 "other modes")
#            "-" = fills no PACK axis (gore-only, scenery, UI, unknown).
#            (Report "ambient"/"gore"/"debris" tags: ambient dropped, gore
#             dropped unless the report also tagged impact-fx, debris->Casing.)
#   visual   One-phrase compression of the report's VISUAL line. Markers:
#              (no marker)  = written from an actually-viewed frame
#              EC:          = only source is EFFECT_CATALOG.md (project doc;
#                             whether it was written from viewed frames is not
#                             recorded -- treat as probably-right, not proven)
#              PIXEL-DATA:  = gore report measured pixels but never saw it;
#                             geometry/palette asserted, subject matter NOT
#              UNVERIFIED   = no viewed description exists anywhere; content
#                             unknown; do NOT categorize from the name
#              NOT-FX       = catalogued but rejected (weapon art, scenery, UI)
#
# GROUP LINES: bulk-rejected sets (fatality anims, scenery, placeholders,
#   weapon pickups, monster-specific gore) are indexed as one line per group
#   with every member name enumerated in the visual field, so a grep for any
#   4-char name still hits. Format: GROUP(label) in the SEQNAME field.
#
# Sounds are out of scope (see docs/EFFECT_CATALOG.md "Sounds" for those).
# ==============================================================================


# ==============================================================================
GORE/GIBS | 1 | AVAILABLE | - | heap, jagged, remains, ruin | jagged red pile with peaks and spikes, heaped gore chunks
GORE/GUTS | 1 | AVAILABLE | - | entrail, offal, spill | PIXEL-DATA: 77x20 wide low pile footprint, floor-decal family; not seen (distinct from BLOOD/GUTS)
GORE/NJEX | 2 | AVAILABLE | - | shadow, char, void | near-black sprawled shape with faint limb-like outline -- UNCERTAIN: likely a character silhouette, treat as reject until eyeballed
GORE/TGIB | 17 | AVAILABLE | ImpactFX,ExplosionVisual | gib, eviscerate, burst, shrapnel | full body-gib burst: chunks fly, land, and pile -- the "body explodes" primitive
GORE/XARM | 7 | AVAILABLE | - | dismember, sever, limb, butcher | detached tan arm segment, blood only at the stump, species-neutral
GORE/XDT5 | 3 | AVAILABLE | ImpactFX,Trail | speck, mote, drip | tiny red dot with a tan fleck, a coloured speck particle
GORE/XSKI | 4 | AVAILABLE | ImpactFX,Trail | fleck, scatter, drizzle | scattered dark-red falling/flicked droplets, sparse
GORE/XSTO | 2 | AVAILABLE | - | organ, offal, visceral, butcher | red-brown lumpy organ-like chunk lying flat, pale tan edge
GORE/XTET | 8 | AVAILABLE | Casing,ImpactFX | bone, tooth, ivory, splinter | small tumbling fragment with bright bone-white tip -- the only "bone" reading in the library
# -- GORE_GENERIC\BURNINGMAN / CARBONIZED --------------------------------------
GORE/BDT1 | 31 | AVAILABLE | - | immolate, pyre, ember, scorch | NOT-FX (character) -- standing humanoid engulfed in bright flame; longest sequence in scope; fire art is good crop-source
GORE/BDT2 | 4 | AVAILABLE | - | pyre, cinder, immolate, ash | NOT-FX (character) -- collapsed burning mass, closest thing here to reusable ground-fire
GORE/BDT3 | 4 | AVAILABLE | - | pyre, cinder, immolate | PIXEL-DATA: statistics identical to BDT2 -- almost certainly its mirrored variant; not seen
GORE/BRZ3 | 21 | AVAILABLE | - | incinerate, blaze, scorch, pyre | NOT-FX (character) -- burning humanoid, flames streaming upward, burns out at end
GORE/CARB | 14 | AVAILABLE | - | cinder, char, soot, ash | small black charred lump with dull red embers -- anonymous burnt residue decal
GORE/CPBR | 32 | AVAILABLE | - | - | UNVERIFIED -- raw Doom picture format, 32 frames, largest unknown in the gore scope
GORE/CRB7 | 26 | AVAILABLE | - | carbonize, char, ember, ashen | NOT-FX (character) -- standing charred corpse with glowing red cracks, smouldering flicker
GORE/PBR1 | 8 | AVAILABLE | - | char, scorch, ruin | NOT-FX (character) -- burnt body collapsed flat, limbs faintly readable
GORE/SBRG | 20 | AVAILABLE | - | - | UNVERIFIED -- raw Doom picture format, never rendered
GORE/TRBR | 20 | AVAILABLE | - | - | UNVERIFIED -- raw Doom picture format (one frame misreads as a WonderSwan ROM; it is not)
GORE/XBRN | 6 | AVAILABLE | ImpactFX,ExplosionVisual | ash, cinder, disperse, scatter | ring of dark chunks and pale specks exploding outward and dispersing -- best "disintegrate into ash", non-red
# -- FATALITY / MONSTERFATALITY exceptions -------------------------------------
FATALITY/CFTB | 4 | AVAILABLE | - | remains, offal, heap | horizontal row of dark-red lumps, anonymous gore pile -- rare usable asset inside FATALITY
FATALITY/F1CR | 1 | AVAILABLE | ImpactFX | viscera, clot, pulp | dense red mass with dark grey structure, single-cel gore splat
# -- mg folder generic blood / gore --------------------------------------------
mg/BLHT | 10 | AVAILABLE | ImpactFX | arterial, exsanguinate, spray, redmist | large 128px radial blood spray, hundreds of fine droplets on transparency (see CONFLICTS re BLOOD/BLHT)
mg/BSPR | 10 | AVAILABLE | ImpactFX | spatter, tag, wetwork, burst | same radial droplet burst at half scale, punchier, per-bullet weight
mg/XMT1 | 14 | AVAILABLE | ImpactFX | splat, impact, crimson, mark | crimson splat erupting with detached droplets -- wall hit (name shared with BLOOD/XMT1)
mg/XMT2 | 15 | AVAILABLE | ImpactFX | nick, fleck, tag | small compact red splat, lightweight sibling for high ROF
mg/REDX | 11 | AVAILABLE | ImpactFX,Casing | shatter, splinter, marrow, ruin | red-and-white gore burst with pale bone shards in the flying debris
mg/XDT1 | 7 | AVAILABLE | ImpactFX | smear, drag, trail | thin horizontal broken red floor streaks (family of SFX BSPL; name shared with BLOOD/XDT1)
mg/BLUD | 1 | AVAILABLE | - | drip, weep, runnel | single tall red vertical drip, tapering to a point
mg/CCD2 | 8 | AVAILABLE | ImpactFX | cobalt, coolant, cryofluid, azure | dense BLUE splatter burst, vivid cobalt chunks -- coolant/alien blood
mg/CCD3 | 8 | AVAILABLE | ImpactFX | hydraulic, glacial, spill | near-identical blue splatter, variant scatter to avoid repetition
mg/BNP1 | 8 | AVAILABLE | Casing | bonefall, marrow, splinter | clean tan femur/long bone tumbling through 8 angles
mg/BNP2 | 8 | AVAILABLE | Casing | ossuary, limbfall | longer bone/limb shaft with red end, tumbling
mg/BNP3 | 4 | AVAILABLE | Casing | cleaved, jointed | red meat chunk with protruding bone
mg/BRIB | 8 | AVAILABLE | Casing | mincemeat, fleck, chum | 6x5 pink-red flesh mote, 8 angles (third distinct BRIB)
mg/LGI1 | 8 | AVAILABLE | Casing | giblet, offcut, viscera | small tan/red gib chunk, 8 angles (LGI1-5 = graded size ladder)
mg/LGI2 | 8 | AVAILABLE | Casing | giblet, offcut | darker brown/black gib chunk, 8 angles
mg/LGI3 | 8 | AVAILABLE | Casing | giblet, offcut | small dark tan chunk, 8 angles
mg/LGI4 | 8 | AVAILABLE | Casing | giblet, viscera | red-and-tan chunk, wetter, 8 angles
mg/LGI5 | 8 | AVAILABLE | Casing | giblet, offcut | small red chunk, 8 angles
mg/HND3 | 8 | AVAILABLE | - | dismember, severed | severed forearm/hand, 8 angles
mg/HND4 | 9 | AVAILABLE | - | dismember, severed | severed arm with bone end, 9 angles
mg/HND8 | 9 | AVAILABLE | - | dismember, flayed | flayed red arm, 9 angles
mg/XARM | 8 | AVAILABLE | - | dismember, severed | severed arm/hand, compact, 8 angles (name shared with GORE/XARM)
mg/LEG1 | 10 | AVAILABLE | - | dismember, severed | severed leg, 10 angles
mg/LEG4 | 9 | AVAILABLE | - | dismember, booted | severed booted leg, 9 angles
mg/LEG8 | 12 | AVAILABLE | - | dismember, flayed | flayed red leg, 12 angles
mg/XHE2 | 8 | AVAILABLE | - | cleave, chunk | small severed head chunk, 8 angles
mg/XHE4 | 8 | AVAILABLE | - | chunk, gib | small brown gib chunk, 8 angles
mg/XHE8 | 9 | AVAILABLE | - | rend, limb | larger torn limb mass, 9 angles
# -- SFX / PARTICLES / DECORATION gore-adjacent --------------------------------
SFX/SPHR | 6 | AVAILABLE | ImpactFX | gore, spatter, arterial | spray-fan of dark red specks (colour family with SDRT/SPHG/SPHW)
SFX/SPHG | 6 | AVAILABLE | ImpactFX | ichor, toxic, spore | same fan in bright green specks
SFX/SPHW | 6 | AVAILABLE | ImpactFX | frost, brine, shard | same fan in pale blue/white specks
SFX/BSPL | 8 | AVAILABLE | ImpactFX | streak, arterial, smear, lash | thin horizontal run of broken red dashes, floor decal streak (streak family: BSPL/LSPL/NSPL/WSPL)
SFX/LSPL | 8 | AVAILABLE | ImpactFX | mire, sludge, mud | same streak in muddy brown
SFX/NSPL | 8 | AVAILABLE | ImpactFX | bile, caustic, ichor | same streak in sickly green
SFX/WSPL | 8 | AVAILABLE | ImpactFX | brine, spray, rime | same streak in pale grey/white
SFX/BSPH | 11 | AVAILABLE | ImpactFX | clot, wet, blot, gout | squat blood-red blob with ragged spiked edges, fresh wet splat
SFX/NKSH | 10 | AVAILABLE | ImpactFX | ichor, mutagen, slime | same blob splat in vivid lime green
PARTICLES/MSBL | 8 | AVAILABLE | ImpactFX | crimson, viscera, bloodletter, ruin | deep crimson splatter breaking into flung droplet arc -- unmistakably gore
dakka/GTRL | 3 | AVAILABLE | ImpactFX,Trail | bloodmist, gore, crimson, viscera | soft red-pink blood mist expanding and thinning, quick bleed accent
dakka/DVMP | 4 | AVAILABLE | Projectile | sanguine, leech, bloodpearl, vampiric | small glossy deep-red pulsing sphere -- blood orb / life-steal projectile
DECORATION/XDET | 9 | AVAILABLE | ImpactFX,ExplosionVisual | burst, viscera, rupture, redout | frames B-I only: chunky red gib burst collapsing to a wet pool (frame A is a standing soldier -- exclude it)
DECORATION/GORX | 2 | AVAILABLE | - | pooling, offal, slick | flat dark-red gore pool with meat mass and runnels, ground splat
PARTICLES/LIQU | 4 | AVAILABLE | ImpactFX | spray, mist, dew, spatter | sparse white single-pixel liquid spray, mostly empty space
# -- root-only blood finds (brief viewing) -------------------------------------
root/X050 | 4 | AVAILABLE | ImpactFX | spray, spatter | 174x174 large red spray/spatter cloud
root/HITB | 5 | AVAILABLE | ImpactFX | splat, burst | 48x48 dark red radial blood splat burst
root/BDRP | 6 | AVAILABLE | Trail | droplet, drip | 32x32 blood droplet (root blood assortment)
root/BLPF | 6 | AVAILABLE | ImpactFX,Puff | blood, puff | 64x64 blood puff (root assortment)
root/CEBL | 5 | AVAILABLE | ImpactFX | streak, smear | 48x10 blood streak (root assortment)
root/RSPL | 1 | AVAILABLE | - | splat, decal | 49x29 blood splat decal (root assortment)
root/PLUD | 3 | AVAILABLE | - | pool, blood | 41x41 blood pool (root assortment)
root/WBLD | 6 | AVAILABLE | ImpactFX | blood, burst | 41x41 blood burst (root assortment)
root/BLC0 | 7 | AVAILABLE | ImpactFX | blood, spatter | 26x25 blood spatter (root assortment)
root/VBLD | 1 | AVAILABLE | - | smear, thin | 32x3 thin blood smear (root assortment)
root/GIBL | 26 | AVAILABLE | Trail | gib, mote, fall | tiny 8x3 red gib mote with 26 frames of fall animation
# -- bulk-rejected paired-actor animations (indexed for exclusion) -------------
GROUP(FATALITY-root) | 663 total | AVAILABLE | - | - | NOT-FX -- 55 paired marine-vs-monster finisher anims, marine baked into frames; members: 01CB 02CB ARF1 ARF2 ARF3 ARF5 ARF6 AVF1 AVF2 BHF1 BS4F CA2F CACF CFTA CFTC FA2F FA3F FATF FD2M FD7M FDEM FPZ2 FPZ3 FPZ4 FRAA FRE2 FREV FRSA FRVX FSF1 FSF2 FSF3 FSP3 FST1 FTBI FTCI FTCY FTDI FTS2 FTSM FTY3 FTYI FTYS FTYZ HKF1 HKF2 HKF3 PA1F SFCG SFIM SFNZ SFSZ SFZL SFZM SGF8 (per-seq frame counts in inventory_gore.txt; 51 of 61 classified by strong indirect evidence, not individually viewed)
GROUP(FATALITY-FIRSTPERSON) | 14 | AVAILABLE | - | - | NOT-FX -- first-person fatality frames: 13EI 13EZ 14EZ
GROUP(FATALITY-MARINES) | 19 | AVAILABLE | - | - | NOT-FX -- marine-vs-marine PvP fatalities: PVP1 PVP2 PVPF
GROUP(MONSTERFATALITY) | 156 | AVAILABLE | - | - | NOT-FX -- 13 monster-finishes-player anims, marine baked in: 3HF1 3HF2 BS3F CFPF IPFP KNTF KTFP PDEV REFP SARK SKF1 SKF2 SKF3
GROUP(meatgrinder) | 50 | AVAILABLE | - | - | NOT-FX -- misleading folder name; first-person WEAPON sprites, zero gore: FSTZ RLNC RLNF MGNG MGNF MGUG MGUF SSGG SSGF PLSC BFGN WPPI
GROUP(mg-monster-specific) | ~46 seq | AVAILABLE | - | - | NOT-FX for generic use -- corpse/gib art locked to named monsters: BBAR XBAR BVIL XVIL CYGA CYGG CYGP CYGT FAT2 XFAT XFBT XFT2 XFT3 XBBT SAAR SAGB SARB SARC SARH XBSP SPDH REVH REVP IMPC TR08 TR09 TRO3 TROG TROH PAIN BOS2 POS7 SPO3 SPO5 SPSR CPHS CPSC CRSH MPSD ZXZ1 ZXZ2 ZXZ6 ZXZ7 ZZD2 ZZD4 ZZD6 (+mg/NULL, a 1x1 placeholder)


# ==============================================================================
# CATEGORY: MISC (projectiles, puffs, acid/poison, liquids, oddities, rejects)
# ==============================================================================
# -- in-repo acid / poison -----------------------------------------------------
RSA0 | 5 | IN-REPO | Puff,ImpactFX | acid, splash, corrosive | EC: acid splash
RSN0 | 5 | IN-REPO | Puff,BarrelSmoke,ImpactFX | poison, cloud, noxious | EC: poison cloud
# -- in-repo bullets / projectiles ---------------------------------------------
RSB0 | 5 | IN-REPO | Puff,Projectile | puff, dustoff, ricochet, nick | tiny grey-white puff that pops open and dissipates (viewed via byte-identical DPUF; EC calls it "bullet round in flight" -- see CONFLICTS, this matters: every bullet weapon references it)
RSR0 | 1 (8-way rot) | IN-REPO | Projectile | rocket, warhead | EC: rocket in flight (disk shows a 5-file 8-way rotation set, not 1 flat frame)
RSR1 | 2 | IN-REPO | Projectile | orb, BFG | EC: BFG ball in flight
RSR2 | 4 | IN-REPO | Projectile | bomblet, submunition | EC: bomblet / submunition (lowercase a0-d0 files)
RSR3 | 2 | IN-REPO | - | - | UNVERIFIED -- on disk (RSR3A.png/RSR3B.png, malformed names missing rotation digit) but documented NOWHERE; not in EFFECT_CATALOG.md or any report
RSR4 | 8 | IN-REPO | - | - | UNVERIFIED -- EC lists it as "1 frame, pre-existing, unidentified"; disk has 8 extensionless files A-H; content unknown
RSR5 | 2 | IN-REPO | Projectile | orb, viridian, GH | EC: GH BFG ball in flight -- the round the GH BFG9000/10k actually fire (pairs RSE9+RSF7)
RSR6 | 1 (8-way rot) | IN-REPO | Projectile,Trail | tracer, bolt, streak, hotshot | dark red/amber tracer capsule, 8-angle rotation set (= TRAC; same art also imported as RSL4)
# -- in-repo puffs -------------------------------------------------------------
RSU0 | 4 | IN-REPO | Puff,ImpactFX | puff, standard | EC: standard bullet puff
RSU1 | 4 | IN-REPO | Puff,Muzzleflash,ImpactFX | starburst, flashfire, blaze, spark | compact starburst flash, hot white centre, ragged orange points (= BPUF)
RSU2 | 4 | IN-REPO | Puff,ImpactFX | puff, variant | EC: third puff variant
RSU3 | 8 | IN-REPO | ImpactFX,Puff | burst, particle, longer | EC: longer particle burst
RSU4 | 4 | IN-REPO | Puff,ImpactFX | frag, puff | EC: frag puff
# -- available projectiles / oddities ------------------------------------------
PARTICLES/TRAC | 5 (8-way rot) | AVAILABLE-DUP(RSR6) | Projectile,Trail | tracer, bolt, streak, hotshot | byte-identical to RSR6 AND RSL4 (already imported twice) -- do not import a third time
dakka/MIS3 | 5 (8-way rot) | AVAILABLE | Projectile | warhead, hellfire, screamer, bunkerbuster | tiny dark missile with tail flame, true 8-angle rotation -- stays oriented in flight
dakka/DGRN | 6 (8-way rot) | AVAILABLE | Projectile | fraggrenade, pineapple, lobber, bouncer | 8x8 dark spherical grenade rotation set + unrelated Z0 pickup frame (dakka_grenade/DGRN is a byte-identical folder copy -- import from ONE location)
PROJECTILES/R044 | 8 | AVAILABLE | Projectile,ExplosionVisual,ImpactFX | singularity, voidmaw, eclipse, nullifier | solid pure-black sphere wreathed in writhing pale smoke tendrils -- nothing in RS_Main is remotely like it; dark-weapon-family anchor (starts at J)
PROJECTILES/ZAP7 | 5 | AVAILABLE | ImpactFX,Projectile,BarrelSmoke | writhing, tendril, spectral, coil | knot of pale grey-white tendrils curling around a hollow centre -- light twin of R044
SFX/PLFL | 9 (8-way rot) | AVAILABLE | Projectile,Trail | tracer, bolt, lance, streak | glowing white bolt with soft halo, TRUE 8-angle rotations -- one of very few real rotation assets
SFX/TFOG | 15 | AVAILABLE | ExplosionVisual,Projectile | rift, unmake, hellgate, wraith | tall ragged dark-red hollow wispy ring, teleport-fog recoloured blood red
root/OCLW | 5 | AVAILABLE | Projectile | dart, arrow | 9x15 small dart/arrow projectile
mg/XDSL | 9 (rot) | AVAILABLE | Projectile,Casing | cleaver, throwblade, whetted, spinsteel | tumbling KNIFE, black handle, white blade -- ready-made thrown weapon hiding in a gib pack
mg/PRJ1 | 2 | AVAILABLE | Projectile | emberball, hellshot, coal | glowing orange-red orb with white-hot centre, fireball head
mg/PRJ2 | 2 | AVAILABLE | Projectile | fireball, sunshot, blaze | same fireball at double scale, hotter centre
mg/PRJ3 | 2 | AVAILABLE | Projectile | coreburn, malice, cinderball | large red orb with darker mottled core, denser angrier shot
root/PENT | 1 | AVAILABLE | ImpactFX | sigil, hexmark, warding | 87x87 glowing red pentagram ring, occult marker
root/MAGN | 1 | AVAILABLE | - | aegis, bulwark, bubble | 128x128 translucent pale-cyan sphere, shield/forcefield bubble (ambient only)
root/SWEB | 1 | AVAILABLE | ImpactFX | fracture, craze, spiderweb | 128x128 white radial crack/web pattern, glass-shatter decal
root/HFPF | 6 | AVAILABLE | Puff | puff, cheap, generic | 16x16 small grey-white impact puff
root/LPUF | 4 | AVAILABLE | Puff | puff, tiny, fleck | 10x9 tiny grey puff with orange specks, bullet-impact scale
root/TEND | 1 | AVAILABLE | - | pebble | 5x5 tiny grey pebble
# -- muzzle flashes (weapon-shaped, from dakka) --------------------------------
dakka/DKSF | 2 | AVAILABLE | Muzzleflash | buckshot, blastcrown, roaring, breach | wide low bright red-white flame crown -- classic shotgun muzzle bloom, immediately usable
dakka/DMNF | 2 | AVAILABLE | Muzzleflash | rattling, spitter, hotbarrel, chatter | small tight flame crown, half DKSF's size -- rapid-fire pairing
dakka/DSSF | 2 | AVAILABLE | Muzzleflash | doublebarrel, twinfang, sawnoff, thunderclap | TWIN side-by-side flame plumes over a barrel gap -- unmistakable double-barrel discharge, naming hook
dakka/DBFF | 5 | AVAILABLE | Muzzleflash | twinbore, sidewinder, splitfire, wasp | twin green-yellow dart streaks on a wide weapon-aligned canvas (only works composited on its DBFG weapon)
# -- liquids / weather ---------------------------------------------------------
SFX/SLIM | 8 | AVAILABLE | ImpactFX | coronet, sludge, gulp, wallow | chunky brown liquid crown splash, classic milk-drop coronet
SFX/SPSH | 11 | AVAILABLE | ImpactFX | splash, tidal, cerulean | same crown splash in vivid blue water
SFX/WSPH | 4 | AVAILABLE | Puff | droplet, mist, fleck | four or five pale lavender square droplets, minimal
DECORATION/RNDA | 26 | AVAILABLE | - | drizzle, downpour, weep | 1x3-pixel single raindrop fall path (weather ambient only)
DECORATION/RNDR | 7 | AVAILABLE | Puff | patter, ripple, spatter | tiny grey ripple with white specks, the rain splash pairing RNDA
DECORATION/BRGL | 1 | AVAILABLE | Puff | glimmer, dust, twinkle | loose scatter of faint white sparkle specks, glitter (marginal)
DECORATION/LEVP | 3 | AVAILABLE | - | smear, wisp | LOW CONFIDENCE -- 11x4 smeared green-grey streak, possibly leaf scrap or vapour dash
# -- catalogued unknowns / undetermined ----------------------------------------
PARTICLES/BUBL | 2 | AVAILABLE | - | - | UNVERIFIED -- files claim PNG but are CORRUPT (decoder and PIL both reject); damaged, not just unviewed
PARTICLES/SHOQ | 7 | AVAILABLE | - | - | UNVERIFIED -- raw Doom picture format, 57x46, never rendered (do NOT confuse with SFX/SHOK, which is viewed)
PARTICLES/WOOD | 4 | AVAILABLE | - | - | UNVERIFIED -- raw Doom picture format, 8x6, never rendered
dakka/OPRT | 2 | AVAILABLE | - | - | UNDETERMINED -- viewed, but the two frames are unrelated (133x7 grey bar + 23x23 orange blob); purpose unknown, needs a human decision
# -- catalogued NOT-FX (indexed so nobody re-derives them) ---------------------
fx/TI3R | 13 | AVAILABLE | - | - | NOT-FX -- bitmap FONT letterforms misfiled in the fx folder; exclude from any generator
SFX/CMMN | 3 | AVAILABLE | - | - | NOT-FX -- HUD text banners ("FOLLOWING" etc.), companion-AI status strings
GROUP(dakka-weapon-art) | ~200 | AVAILABLE | - | - | NOT-FX -- first-person weapons, player skins, pickups, UI in the dakka folder: DBFG DKIP DKP2 DKSG DMNG DSSG PLNC DPLC DPLY DPLS DPST SCPR AGAS DCLP SPAK RUDE (DKIP/DKP2/DMNG have muzzle flashes BAKED IN, not separable)
GROUP(DECORATION-scenery) | 52 seq | AVAILABLE | - | - | NOT-FX -- furniture/props/foliage/hanging corpses: BAR1 BARB BARI BARK BEXP BURB GOR1-GOR5 HDB1-HDB7 POL1 POL2 POL4 POL6 BPEC SKDC DCIV BPDC PP11-PP17 TRE1 TRE2 WLZ7 CHR1 CHR2 TABL SPDE CAGE CAND CBRA TLMP TLP2 TTRB STRB COLU SPDC SPDF ELEC "0" (DECORATION/BEXP is a heating BARREL prop, NOT an explosion -- name trap; ELEC is a black CAR)
GROUP(root-placeholders) | 55 seq | AVAILABLE | - | - | NOT-FX -- fully transparent 8x8 weapon-state dummies, VERIFIED empty by alpha channel: HBAG HBBF HBBT HBCS HBFS HBFT HBGL HBHG HBMG HBMN HBMP HBPL HBPS HBRA HBRI HBRL HBRV HBSG HBSM HBSS HBUM BFD4 BFGF BFGG CGD4 CHGA MISA MISF PIAG PLD4 PND4 PSD4 PUNA RLD4 SAWA SGD4 SHD4 SWD4 TNT1 + V*** family
GROUP(root-pickups) | 60 seq | AVAILABLE | - | - | NOT-FX for PACK -- 256x128 weapon pickup sprites in 6 rarity-tier colour variants each: BFP1-6 MGP1-6 PLP1-6 PSP1-6 RFP1-6 RLP1-6 RVP1-6 SGP1-6 SHP1-6 SMP1-6 (note: a complete rarity colour system -- relevant to loot UI, not to FX)
GROUP(root-UI-traps) | ~12 seq | AVAILABLE | - | - | NOT-FX -- things a filename pass would misfile: DMN_ (HUD numeral font) TF2C ("CRITICAL HIT!!!" text) HFPK (UI panel) SLCK (menu shape) CROS CSHL HFRR (icons) JHND JHN1 DETO PIPE SSGA (first-person hands/weapons) XXXX (red rectangle debug)


# ==============================================================================
# CONFLICTS AND DISCREPANCIES (trust order: viewed frames > hash match > docs)
# ==============================================================================
# C1. RSB0 identity. EFFECT_CATALOG.md: "Bullet round in flight. The only real
#     bullet visual -- every bullet weapon in both sets shares this one."
#     inventory_explosions.txt VIEWED dakka/DPUF ("tiny grey-white puff that
#     pops open and dissipates", 5x5-15x15) and found ALL 5 frames
#     byte-identical to RSB0. Viewed+hash wins: RSB0 is a puff, not a bullet.
#     If true, every "bullet in flight" in the mod is actually rendering a
#     dissipating puff. Worth an in-engine look -- highest-impact conflict here.
# C2. Casing labels swapped. EFFECT_CATALOG.md: RSC1="rifle casing",
#     RSC2="shotgun hull". inventory_misc.txt viewed AND pixel-hash-matched:
#     CAS2 (red plastic SHOTGUN hull) == RSC1; CAS3 (copper RIFLE case) == RSC2.
#     Trusted: RSC1=shotgun hull, RSC2=rifle case. Any code or sound pairing
#     keyed on EC's labels (rs_fx_casing_rifle vs _shell) may be crossed.
# C3. RSF3. EFFECT_CATALOG.md lists RSF0-RSF6 as 1-frame "coloured glow dots".
#     inventory_explosions.txt: FLARES/LENSA0 (256x256 white dithered
#     starburst, viewed) is byte-identical to RSF3A0. Trusted: RSF3 is the
#     white starburst, not a glow dot. The other RSF0-RSF6 dots are unverified
#     by any viewing pass and are marked EC.
# C4. RSE2 structure. EFFECT_CATALOG.md: "1 frame, single-frame rocket burst".
#     Disk: RSE2 is five extensionless files A1/A5/A6A4/A7A3/A8A2 -- an 8-way
#     ROTATION set. No pass has viewed it. Marked UNVERIFIED.
# C5. RSR4. EC: "1 frame, pre-existing, unidentified". Disk: 8 extensionless
#     files RSR4A-RSR4H. Never viewed. UNVERIFIED.
# C6. RSR3 exists on disk (2 files) and appears in NO document. UNVERIFIED.
# C7. ICEY (sprites/combatfx/ice/, 7 files, frame letters skip D,E) exists on
#     disk but appears in NO document, and the master catalog's IN-REPO
#     baseline (67 sequences / 453 files, "counted 2026-08-03") does not
#     include the ice folder. Actual disk count: 68 sequences / 460 files.
#     Either ice/ was added after the count or it was missed. UNVERIFIED.
# C8. EFFECT_CATALOG.md lists lightning as RSL0-RSL2 only; disk has RSL3
#     (1 frame, = a LEYS starburst tint per hash) and RSL4 (TRAC tracer
#     rotation set). RSL4 == RSR6 byte-identical -- the same art is imported
#     twice under two names (confirmed by inventory_smoke.txt).
# C9. RSP7 frame semantics. EC says "5 frames". inventory_smoke.txt viewed the
#     byte-identical PBAL: the 5 frames are FOUR COLOUR TINTS (blue/blue/
#     green/magenta-red), NOT a timeline. Playing RSP7 A-E as an animation
#     will strobe through colours. Same class of trap applies to GLOW (17
#     tints), SPKO (3 unrelated images), TRAC/RSL4/RSR6/RSE2/RSR0 (rotations).
# C10. RSI5/RSI6. EC: one continuous GH FRFX flame split across two names
#     (26+5 frames). inventory_fire.txt viewed both in-repo: RSI5 = pale
#     peach soft puff, RSI6 = dark scorched smoke blob -- they do not read as
#     one continuous sequence. Note FLAMES/FRFX (tiny pale puff, 16fr) is a
#     DIFFERENT sequence from the GH-source FRFX that EC cites. Unresolved;
#     both descriptions kept.
# C11. BLHT: GORE_GENERIC\BLOOD\BLHT (viewed: sprawling wall-splat DECAL) vs
#     mg\BLHT (viewed: radial droplet SPRAY), both 10fr 128x128. Two viewed
#     reports describe differently-behaving art under one name in two folders.
#     Either two sequences collide on the name or one report mis-sampled.
#     The gore report itself notes a cross-folder blood duplicate check is
#     still owed. Unresolved -- verify before importing either.
# C12. Same-name different-sequence collisions (all real, all traps for a
#     4-char-keyed importer): SMOKE/SMOK (56x56 raw vs 141x130 png);
#     SPKS (PARTICLES 15fr 250x250 vs mg 9fr 190x160); SMK1 (SMOKE 4fr 64x64
